# center_x	center_y	half_width	half_height
181350	30625	450	625
184650	39375	450	625
184650	70625	450	625
184650	50625	450	625
184050	69375	450	625
184650	116875	450	625
182850	39375	450	625
177150	118125	450	625
184650	71875	450	625
184650	45625	450	625
184650	65625	450	625
184650	26875	450	625
183450	40625	450	625
184650	110625	450	625
191850	34375	450	625
177150	19375	450	625
184650	56875	450	625
186450	59375	450	625
184650	41875	450	625
184650	91875	450	625
184950	138125	450	625
184650	105625	450	625
182550	53125	450	625
184650	100625	450	625
184650	103125	450	625
185550	70625	450	625
184650	60625	450	625
183150	61875	450	625
190950	34375	450	625
180750	94375	450	625
184950	131875	450	625
184950	6875	450	625
184950	44375	450	625
184950	114375	450	625
184950	53125	450	625
195450	91875	450	625
185550	50625	450	625
175950	91875	450	625
184950	123125	450	625
184950	75625	450	625
179250	64375	450	625
179250	118125	450	625
184950	36875	450	625
184950	49375	450	625
184950	63125	450	625
184950	95625	450	625
184950	101875	450	625
184950	129375	450	625
184950	69375	450	625
184950	113125	450	625
184950	148125	450	625
183750	105625	450	625
184950	78125	450	625
184950	139375	450	625
185850	131875	450	625
185250	76875	450	625
185250	1875	450	625
180750	19375	450	625
185250	109375	450	625
184050	123125	450	625
185250	111875	450	625
185250	149375	450	625
180150	63125	450	625
185250	86875	450	625
185250	9375	450	625
186450	61875	450	625
184650	59375	450	625
185250	625	450	625
185250	136875	450	625
185250	135625	450	625
176250	65625	450	625
185850	101875	450	625
185250	4375	450	625
185250	88125	450	625
182550	113125	450	625
185550	71875	450	625
158250	149375	450	625
185250	98125	450	625
182850	110625	450	625
179550	136875	450	625
177150	65625	450	625
184050	36875	450	625
182550	19375	450	625
185550	134375	450	625
171450	78125	450	625
185550	46875	450	625
185850	139375	450	625
185550	61875	450	625
185550	54375	450	625
176850	91875	450	625
182250	64375	450	625
185550	40625	450	625
185550	18125	450	625
181050	63125	450	625
185550	15625	450	625
185550	89375	450	625
186450	46875	450	625
182550	94375	450	625
185550	24375	450	625
185550	33125	450	625
180450	18125	450	625
185550	59375	450	625
185550	3125	450	625
176550	75625	450	625
185550	99375	450	625
185550	79375	450	625
184050	63125	450	625
184350	136875	450	625
185850	83125	450	625
187650	4375	450	625
185850	43125	450	625
193050	88125	450	625
182850	76875	450	625
185850	81875	450	625
185850	125625	450	625
183450	88125	450	625
185850	73125	450	625
185850	140625	450	625
185850	141875	450	625
185850	106875	450	625
187350	3125	450	625
180450	43125	450	625
185850	49375	450	625
185850	146875	450	625
184650	18125	450	625
186450	99375	450	625
184950	73125	450	625
186150	34375	450	625
186150	109375	450	625
186150	45625	450	625
187950	76875	450	625
186150	26875	450	625
186150	20625	450	625
184350	19375	450	625
186150	66875	450	625
186150	96875	450	625
186150	85625	450	625
186150	9375	450	625
186150	116875	450	625
186150	114375	450	625
186150	110625	450	625
181950	91875	450	625
186150	135625	450	625
184350	20625	450	625
186450	134375	450	625
186150	95625	450	625
186150	105625	450	625
184950	141875	450	625
184350	96875	450	625
191250	9375	450	625
186150	1875	450	625
184350	66875	450	625
186450	123125	450	625
184350	1875	450	625
186450	53125	450	625
186450	11875	450	625
185250	96875	450	625
186450	75625	450	625
184950	81875	450	625
186450	58125	450	625
186450	36875	450	625
186450	3125	450	625
187950	140625	450	625
186450	136875	450	625
186450	108125	450	625
186450	24375	450	625
182850	91875	450	625
181350	43125	450	625
187350	36875	450	625
186450	38125	450	625
187950	1875	450	625
186450	115625	450	625
186750	31875	450	625
186750	124375	450	625
184350	9375	450	625
186750	118125	450	625
186750	111875	450	625
186750	128125	450	625
182850	24375	450	625
186750	79375	450	625
186750	121875	450	625
186750	131875	450	625
186150	76875	450	625
184650	24375	450	625
185250	66875	450	625
186750	78125	450	625
186750	4375	450	625
186750	113125	450	625
187050	1875	450	625
187050	81875	450	625
187050	39375	450	625
188550	96875	450	625
183750	91875	450	625
187050	14375	450	625
187050	18125	450	625
184650	38125	450	625
187050	19375	450	625
187050	73125	450	625
187050	90625	450	625
186150	90625	450	625
187050	15625	450	625
185250	19375	450	625
185550	38125	450	625
187050	100625	450	625
187050	25625	450	625
187050	138125	450	625
187050	65625	450	625
183750	108125	450	625
187050	133125	450	625
187050	76875	450	625
187050	140625	450	625
182250	43125	450	625
187050	60625	450	625
187050	49375	450	625
186150	25625	450	625
187050	35625	450	625
187350	116875	450	625
187350	71875	450	625
187350	56875	450	625
187350	149375	450	625
187350	88125	450	625
187350	6875	450	625
187350	58125	450	625
187650	79375	450	625
184950	118125	450	625
187350	41875	450	625
187350	115625	450	625
184650	108125	450	625
187350	114375	450	625
184650	15625	450	625
187350	55625	450	625
191850	49375	450	625
187350	119375	450	625
190350	9375	450	625
187350	54375	450	625
187350	23125	450	625
187350	120625	450	625
183150	43125	450	625
183150	49375	450	625
187350	94375	450	625
184050	49375	450	625
187350	44375	450	625
172350	78125	450	625
187350	109375	450	625
187350	130625	450	625
187350	8125	450	625
185550	91875	450	625
185850	121875	450	625
187350	16875	450	625
185550	120625	450	625
183750	39375	450	625
172950	114375	450	625
187650	135625	450	625
187650	129375	450	625
187650	31875	450	625
187650	24375	450	625
187650	66875	450	625
187950	18125	450	625
187650	121875	450	625
187650	75625	450	625
187650	104375	450	625
187650	48125	450	625
179550	133125	450	625
187050	9375	450	625
190950	49375	450	625
188550	31875	450	625
187650	148125	450	625
187650	96875	450	625
187650	45625	450	625
187650	113125	450	625
187650	51875	450	625
188550	24375	450	625
166650	130625	450	625
173850	114375	450	625
187650	141875	450	625
186450	8125	450	625
187650	30625	450	625
188250	23125	450	625
187650	46875	450	625
187650	111875	450	625
187650	74375	450	625
184350	88125	450	625
188250	16875	450	625
187950	99375	450	625
186450	120625	450	625
187950	93125	450	625
189150	119375	450	625
187950	19375	450	625
187950	69375	450	625
188850	99375	450	625
187950	124375	450	625
187950	14375	450	625
186450	6875	450	625
187950	34375	450	625
187950	101875	450	625
186450	88125	450	625
187950	65625	450	625
168750	130625	450	625
187950	9375	450	625
185850	118125	450	625
187950	84375	450	625
190050	49375	450	625
187950	64375	450	625
187950	60625	450	625
187950	123125	450	625
187050	101875	450	625
187950	20625	450	625
182850	55625	450	625
182250	30625	450	625
188250	44375	450	625
187950	139375	450	625
187950	63125	450	625
187950	38125	450	625
184350	135625	450	625
187950	95625	450	625
187950	35625	450	625
186450	71875	450	625
185250	34375	450	625
187950	103125	450	625
188250	10625	450	625
188250	68125	450	625
183750	45625	450	625
185850	30625	450	625
188850	69375	450	625
185250	64375	450	625
186750	148125	450	625
188250	138125	450	625
188250	6875	450	625
188250	94375	450	625
169650	130625	450	625
188250	108125	450	625
186150	39375	450	625
188250	41875	450	625
185850	113125	450	625
188250	54375	450	625
181950	133125	450	625
188250	15625	450	625
186750	48125	450	625
188550	111875	450	625
188250	126875	450	625
185550	108125	450	625
170550	130625	450	625
183450	94375	450	625
188250	85625	450	625
188250	119375	450	625
192450	45625	450	625
188250	58125	450	625
188250	28125	450	625
188550	51875	450	625
188250	33125	450	625
188250	80625	450	625
188250	81875	450	625
186150	64375	450	625
185250	93125	450	625
189750	45625	450	625
187050	34375	450	625
188550	113125	450	625
188550	88125	450	625
171450	130625	450	625
188550	73125	450	625
188550	13125	450	625
188550	149375	450	625
188550	625	450	625
188550	40625	450	625
188550	121875	450	625
189150	41875	450	625
188550	145625	450	625
188250	49375	450	625
188550	110625	450	625
182250	84375	450	625
179250	65625	450	625
184650	68125	450	625
188550	25625	450	625
185250	133125	450	625
173550	130625	450	625
188550	29375	450	625
188850	75625	450	625
188850	55625	450	625
188850	56875	450	625
188850	45625	450	625
188850	105625	450	625
188850	144375	450	625
183750	110625	450	625
188850	11875	450	625
188850	120625	450	625
188850	100625	450	625
188850	101875	450	625
185850	13125	450	625
187650	40625	450	625
189450	40625	450	625
188850	43125	450	625
184350	144375	450	625
186150	100625	450	625
188850	124375	450	625
188850	136875	450	625
189150	54375	450	625
186150	133125	450	625
188850	123125	450	625
190950	120625	450	625
189150	48125	450	625
187950	105625	450	625
189150	63125	450	625
189150	95625	450	625
189150	34375	450	625
185250	144375	450	625
189150	30625	450	625
189150	78125	450	625
189150	103125	450	625
191850	25625	450	625
180150	65625	450	625
186150	63125	450	625
189750	56875	450	625
189150	49375	450	625
189150	36875	450	625
189150	89375	450	625
189150	23125	450	625
187650	145625	450	625
189150	91875	450	625
189150	134375	450	625
183750	55625	450	625
189150	70625	450	625
186150	93125	450	625
189450	76875	450	625
189450	135625	450	625
189450	96875	450	625
187650	110625	450	625
189450	19375	450	625
194250	123125	450	625
189450	141875	450	625
189450	126875	450	625
189450	73125	450	625
189450	110625	450	625
189450	9375	450	625
189450	148125	450	625
189450	128125	450	625
190950	25625	450	625
189450	131875	450	625
189450	111875	450	625
189450	71875	450	625
189450	94375	450	625
189450	86875	450	625
189450	104375	450	625
189450	31875	450	625
189450	88125	450	625
187350	70625	450	625
187950	133125	450	625
188250	70625	450	625
185550	94375	450	625
189450	51875	450	625
189750	43125	450	625
189750	109375	450	625
190350	96875	450	625
189750	85625	450	625
186450	91875	450	625
188550	148125	450	625
189750	68125	450	625
189750	29375	450	625
189750	58125	450	625
189750	136875	450	625
189750	140625	450	625
189750	18125	450	625
188550	71875	450	625
188850	18125	450	625
189750	90625	450	625
192750	136875	450	625
189750	83125	450	625
189750	139375	450	625
189750	84375	450	625
189750	108125	450	625
189750	14375	450	625
189750	6875	450	625
189750	11875	450	625
189750	4375	450	625
186750	141875	450	625
191550	58125	450	625
189750	24375	450	625
189750	146875	450	625
189750	125625	450	625
190050	89375	450	625
190050	95625	450	625
190050	81875	450	625
190650	140625	450	625
190050	119375	450	625
190050	38125	450	625
190650	4375	450	625
190050	149375	450	625
190650	24375	450	625
190050	98125	450	625
190050	120625	450	625
190050	118125	450	625
190050	48125	450	625
190050	50625	450	625
187950	146875	450	625
190050	16875	450	625
190050	105625	450	625
190050	143125	450	625
188250	89375	450	625
190050	113125	450	625
188850	146875	450	625
190050	13125	450	625
190050	5625	450	625
190650	58125	450	625
190050	34375	450	625
190050	25625	450	625
187950	136875	450	625
190350	111875	450	625
191850	136875	450	625
186150	19375	450	625
190350	28125	450	625
190350	21875	450	625
190350	116875	450	625
189150	16875	450	625
190350	93125	450	625
187050	93125	450	625
190350	104375	450	625
190350	8125	450	625
190350	63125	450	625
190350	80625	450	625
192150	148125	450	625
190350	30625	450	625
191250	80625	450	625
190350	35625	450	625
190350	94375	450	625
190350	124375	450	625
190350	60625	450	625
187350	91875	450	625
190350	74375	450	625
190350	36875	450	625
190350	76875	450	625
190350	75625	450	625
190350	130625	450	625
190350	1875	450	625
190950	16875	450	625
190350	39375	450	625
191250	21875	450	625
192750	38125	450	625
190350	625	450	625
189450	93125	450	625
190350	79375	450	625
190350	121875	450	625
190350	86875	450	625
190650	68125	450	625
188250	118125	450	625
174450	130625	450	625
178650	75625	450	625
189150	118125	450	625
190650	61875	450	625
190650	100625	450	625
190650	53125	450	625
190650	45625	450	625
185550	68125	450	625
190650	15625	450	625
190650	146875	450	625
190650	26875	450	625
186450	94375	450	625
191250	76875	450	625
190650	133125	450	625
190650	55625	450	625
190650	90625	450	625
187950	90625	450	625
190650	3125	450	625
190650	135625	450	625
190650	109375	450	625
190650	14375	450	625
188550	135625	450	625
189150	38125	450	625
191850	143125	450	625
191550	45625	450	625
190350	148125	450	625
190650	129375	450	625
160350	149375	450	625
191850	38125	450	625
188850	3125	450	625
188250	91875	450	625
188550	8125	450	625
190950	81875	450	625
190950	31875	450	625
185850	104375	450	625
190950	136875	450	625
190950	18125	450	625
192150	91875	450	625
189750	15625	450	625
185850	124375	450	625
186450	68125	450	625
187050	63125	450	625
190950	101875	450	625
192150	36875	450	625
190950	38125	450	625
190950	108125	450	625
190950	88125	450	625
190950	41875	450	625
190950	85625	450	625
190950	71875	450	625
190950	40625	450	625
190950	33125	450	625
186750	30625	450	625
190950	115625	450	625
190950	59375	450	625
127950	625	450	625
193350	124375	450	625
190950	113125	450	625
191250	36875	450	625
191250	86875	450	625
191550	15625	450	625
190350	91875	450	625
190950	143125	450	625
190950	66875	450	625
190950	119375	450	625
190950	65625	450	625
190950	20625	450	625
190950	43125	450	625
192750	85625	450	625
188850	61875	450	625
191250	123125	450	625
187350	68125	450	625
191250	11875	450	625
136050	625	450	625
191250	44375	450	625
191250	99375	450	625
191250	114375	450	625
189750	3125	450	625
191250	35625	450	625
191850	66875	450	625
191250	5625	450	625
190050	101875	450	625
189450	8125	450	625
191250	139375	450	625
191250	126875	450	625
192450	14375	450	625
190350	123125	450	625
191250	78125	450	625
184050	43125	450	625
191250	91875	450	625
191250	83125	450	625
191250	148125	450	625
191250	23125	450	625
191250	116875	450	625
136950	625	450	625
191550	84375	450	625
191550	149375	450	625
191550	109375	450	625
191550	96875	450	625
191550	124375	450	625
191550	75625	450	625
191550	89375	450	625
191550	63125	450	625
185250	20625	450	625
191550	145625	450	625
187950	83125	450	625
188850	83125	450	625
189750	61875	450	625
191550	26875	450	625
187350	108125	450	625
191550	14375	450	625
191550	130625	450	625
191850	108125	450	625
189750	145625	450	625
184350	84375	450	625
192150	123125	450	625
191550	146875	450	625
191550	118125	450	625
191550	131875	450	625
192450	96875	450	625
191550	50625	450	625
191850	133125	450	625
191850	104375	450	625
186450	5625	450	625
183750	116875	450	625
191850	125625	450	625
192150	139375	450	625
184950	43125	450	625
191850	74375	450	625
191850	134375	450	625
191850	54375	450	625
191850	135625	450	625
191850	13125	450	625
194550	134375	450	625
191850	6875	450	625
188850	133125	450	625
174450	78125	450	625
193650	83125	450	625
187350	5625	450	625
191850	3125	450	625
191850	85625	450	625
190050	134375	450	625
191850	128125	450	625
190950	128125	450	625
192150	19375	450	625
192150	119375	450	625
192150	88125	450	625
193050	61875	450	625
192150	73125	450	625
188850	109375	450	625
192150	60625	450	625
188250	5625	450	625
188550	74375	450	625
192150	55625	450	625
192150	101875	450	625
186750	104375	450	625
192150	64375	450	625
189450	74375	450	625
192150	11875	450	625
192150	59375	450	625
192150	39375	450	625
190350	73125	450	625
187050	43125	450	625
189750	133125	450	625
187050	64375	450	625
192150	9375	450	625
192150	53125	450	625
175350	130625	450	625
192150	93125	450	625
192150	113125	450	625
192150	61875	450	625
189450	64375	450	625
189150	59375	450	625
179550	75625	450	625
187950	43125	450	625
193950	73125	450	625
192150	68125	450	625
188550	104375	450	625
177750	130625	450	625
192450	21875	450	625
190950	134375	450	625
192450	18125	450	625
192450	141875	450	625
192450	43125	450	625
190950	125625	450	625
192450	118125	450	625
190050	59375	450	625
192450	1875	450	625
192450	70625	450	625
192450	89375	450	625
188550	39375	450	625
186750	13125	450	625
189450	1875	450	625
192450	23125	450	625
192450	144375	450	625
192450	58125	450	625
192450	124375	450	625
191250	73125	450	625
186150	144375	450	625
192450	94375	450	625
175350	78125	450	625
191550	1875	450	625
187950	11875	450	625
192450	26875	450	625
192450	110625	450	625
192450	114375	450	625
193950	119375	450	625
192750	30625	450	625
192750	6875	450	625
192750	103125	450	625
189450	39375	450	625
192750	79375	450	625
190950	6875	450	625
193050	73125	450	625
192750	31875	450	625
192750	51875	450	625
192750	48125	450	625
192750	106875	450	625
193650	48125	450	625
192750	128125	450	625
192750	90625	450	625
186150	103125	450	625
192750	83125	450	625
192750	100625	450	625
192750	15625	450	625
191550	94375	450	625
192750	10625	450	625
187950	100625	450	625
177150	114375	450	625
193050	44375	450	625
193050	3125	450	625
193050	93125	450	625
193050	54375	450	625
193050	86875	450	625
190650	70625	450	625
191550	70625	450	625
188550	141875	450	625
189450	44375	450	625
193050	84375	450	625
190050	54375	450	625
193050	145625	450	625
193050	140625	450	625
190650	145625	450	625
193050	66875	450	625
193050	104375	450	625
193050	119375	450	625
192750	134375	450	625
193050	49375	450	625
191850	31875	450	625
193050	63125	450	625
193050	129375	450	625
193050	56875	450	625
187050	103125	450	625
193050	146875	450	625
179250	26875	450	625
194550	6875	450	625
193350	91875	450	625
193350	133125	450	625
193350	28125	450	625
193350	116875	450	625
193350	625	450	625
193350	8125	450	625
196650	30625	450	625
193350	29375	450	625
188850	90625	450	625
193350	1875	450	625
190950	54375	450	625
193350	5625	450	625
193350	123125	450	625
193350	59375	450	625
189150	5625	450	625
193350	40625	450	625
193950	3125	450	625
193350	74375	450	625
193350	139375	450	625
193350	131875	450	625
193350	135625	450	625
193350	138125	450	625
193350	11875	450	625
193350	45625	450	625
193350	13125	450	625
193350	125625	450	625
194250	28125	450	625
188550	116875	450	625
192150	86875	450	625
193650	130625	450	625
196950	5625	450	625
193650	53125	450	625
193650	21875	450	625
193650	98125	450	625
193650	55625	450	625
193650	114375	450	625
193650	115625	450	625
193650	144375	450	625
192450	138125	450	625
193650	31875	450	625
191850	90625	450	625
193650	64375	450	625
193650	134375	450	625
193650	105625	450	625
194850	63125	450	625
194250	131875	450	625
193650	75625	450	625
193650	6875	450	625
190650	141875	450	625
195750	133125	450	625
193650	58125	450	625
191850	30625	450	625
193950	63125	450	625
191850	98125	450	625
193950	148125	450	625
195150	11875	450	625
193950	106875	450	625
193950	4375	450	625
193950	9375	450	625
193950	71875	450	625
193950	19375	450	625
195150	74375	450	625
193950	78125	450	625
194250	139375	450	625
193950	126875	450	625
193950	100625	450	625
191850	115625	450	625
187650	13125	450	625
193950	108125	450	625
194250	74375	450	625
192150	4375	450	625
193950	76875	450	625
193950	111875	450	625
193950	25625	450	625
193950	84375	450	625
193950	56875	450	625
193950	44375	450	625
194850	111875	450	625
193950	99375	450	625
192750	105625	450	625
189450	116875	450	625
193950	146875	450	625
194250	41875	450	625
187050	144375	450	625
194850	148125	450	625
194250	89375	450	625
194250	149375	450	625
190950	13125	450	625
194250	90625	450	625
162450	149375	450	625
194250	11875	450	625
194250	66875	450	625
194250	625	450	625
194250	135625	450	625
194250	96875	450	625
181950	114375	450	625
138750	625	450	625
194250	54375	450	625
185250	84375	450	625
194250	40625	450	625
194250	69375	450	625
194250	68125	450	625
192750	98125	450	625
180450	75625	450	625
194250	94375	450	625
194250	79375	450	625
192450	5625	450	625
194550	65625	450	625
194550	86875	450	625
194550	51875	450	625
194550	70625	450	625
139650	625	450	625
194550	120625	450	625
187950	144375	450	625
194550	10625	450	625
194550	59375	450	625
194550	35625	450	625
194550	103125	450	625
196650	94375	450	625
191850	51875	450	625
186150	84375	450	625
194550	118125	450	625
189750	100625	450	625
194550	91875	450	625
190950	10625	450	625
166950	149375	450	625
194550	8125	450	625
194550	140625	450	625
194550	104375	450	625
189750	144375	450	625
176250	78125	450	625
194550	101875	450	625
194550	88125	450	625
194850	116875	450	625
195450	104375	450	625
194850	76875	450	625
194850	58125	450	625
194850	61875	450	625
194850	83125	450	625
194850	110625	450	625
194850	129375	450	625
194850	133125	450	625
194850	93125	450	625
191850	10625	450	625
192450	116875	450	625
194850	109375	450	625
194850	30625	450	625
194850	20625	450	625
198750	13125	450	625
195450	120625	450	625
194850	138125	450	625
194250	5625	450	625
191850	100625	450	625
194850	130625	450	625
194850	73125	450	625
194850	113125	450	625
187050	84375	450	625
194850	23125	450	625
194850	36875	450	625
195150	54375	450	625
194850	21875	450	625
193350	94375	450	625
195150	135625	450	625
193350	68125	450	625
191550	8125	450	625
190050	103125	450	625
181350	75625	450	625
184050	114375	450	625
194550	13125	450	625
195150	45625	450	625
195150	33125	450	625
195150	29375	450	625
192450	8125	450	625
195150	43125	450	625
208650	75625	450	625
195150	25625	450	625
193050	109375	450	625
190650	144375	450	625
195150	50625	450	625
172950	149375	450	625
195150	71875	450	625
196650	59375	450	625
195150	99375	450	625
193050	113125	450	625
195150	98125	450	625
182250	75625	450	625
195450	8125	450	625
195150	64375	450	625
195150	4375	450	625
196950	33125	450	625
195150	141875	450	625
195150	146875	450	625
195150	44375	450	625
195150	105625	450	625
195150	38125	450	625
195150	89375	450	625
141750	625	450	625
193950	30625	450	625
195150	143125	450	625
173850	149375	450	625
195450	139375	450	625
194250	33125	450	625
195450	136875	450	625
195450	81875	450	625
195450	3125	450	625
195450	19375	450	625
195450	18125	450	625
195450	1875	450	625
194250	45625	450	625
178650	130625	450	625
195150	5625	450	625
195450	15625	450	625
144150	625	450	625
195450	49375	450	625
195450	55625	450	625
195450	41875	450	625
195450	108125	450	625
196350	41875	450	625
194550	81875	450	625
195450	46875	450	625
195450	60625	450	625
190350	64375	450	625
195450	90625	450	625
196350	3125	450	625
195750	128125	450	625
193350	43125	450	625
192750	75625	450	625
195750	40625	450	625
195750	110625	450	625
195750	68125	450	625
195750	66875	450	625
195750	95625	450	625
195750	94375	450	625
196050	146875	450	625
195750	24375	450	625
196350	139375	450	625
195750	35625	450	625
195750	115625	450	625
195750	59375	450	625
195750	26875	450	625
195750	30625	450	625
195750	70625	450	625
197550	95625	450	625
190350	44375	450	625
196650	68125	450	625
195750	103125	450	625
196350	60625	450	625
197550	40625	450	625
196950	45625	450	625
196050	114375	450	625
196050	33125	450	625
196050	51875	450	625
196050	113125	450	625
196050	69375	450	625
196050	93125	450	625
196050	38125	450	625
191250	93125	450	625
190650	110625	450	625
196050	99375	450	625
196050	20625	450	625
194850	128125	450	625
196050	16875	450	625
188550	114375	450	625
194550	136875	450	625
196050	25625	450	625
196050	145625	450	625
189450	114375	450	625
194850	24375	450	625
196050	65625	450	625
196050	45625	450	625
196050	5625	450	625
196050	4375	450	625
191550	110625	450	625
196050	39375	450	625
196050	23125	450	625
194850	95625	450	625
196050	123125	450	625
196350	15625	450	625
196350	13125	450	625
196350	6875	450	625
194250	145625	450	625
196350	48125	450	625
196650	40625	450	625
196350	54375	450	625
196350	58125	450	625
196350	108125	450	625
192750	115625	450	625
196650	95625	450	625
196350	36875	450	625
180150	26875	450	625
196350	96875	450	625
193050	4375	450	625
197250	58125	450	625
196350	84375	450	625
195150	145625	450	625
196350	8125	450	625
196350	64375	450	625
190350	114375	450	625
196350	1875	450	625
196950	99375	450	625
196350	129375	450	625
196350	144375	450	625
194850	115625	450	625
191250	39375	450	625
191250	64375	450	625
195450	13125	450	625
196350	56875	450	625
193950	110625	450	625
195450	56875	450	625
196650	70625	450	625
196650	50625	450	625
196650	46875	450	625
196650	119375	450	625
196650	66875	450	625
196650	104375	450	625
196650	35625	450	625
193050	108125	450	625
196650	106875	450	625
196650	103125	450	625
196650	71875	450	625
201450	39375	450	625
196650	118125	450	625
196650	18125	450	625
190950	103125	450	625
196650	125625	450	625
181050	26875	450	625
196650	100625	450	625
196650	128125	450	625
191550	144375	450	625
196950	44375	450	625
196950	141875	450	625
196950	131875	450	625
196950	145625	450	625
197250	108125	450	625
196950	111875	450	625
196950	88125	450	625
196950	625	450	625
196950	110625	450	625
196950	126875	450	625
198450	54375	450	625
195750	119375	450	625
196950	116875	450	625
196950	136875	450	625
193350	39375	450	625
197250	56875	450	625
196950	78125	450	625
196950	34375	450	625
196950	89375	450	625
197550	35625	450	625
197550	46875	450	625
196950	28125	450	625
196950	133125	450	625
196950	113125	450	625
196950	65625	450	625
196950	73125	450	625
196950	20625	450	625
196950	83125	450	625
193650	70625	450	625
197250	74375	450	625
197250	84375	450	625
197250	90625	450	625
197250	24375	450	625
193050	126875	450	625
197250	16875	450	625
197850	89375	450	625
197250	10625	450	625
194250	39375	450	625
195150	126875	450	625
197250	43125	450	625
191550	141875	450	625
187050	20625	450	625
197250	105625	450	625
197250	98125	450	625
198150	16875	450	625
197250	86875	450	625
194250	43125	450	625
194850	125625	450	625
207150	84375	450	625
197250	19375	450	625
197250	49375	450	625
197250	93125	450	625
197250	81875	450	625
197250	114375	450	625
197250	14375	450	625
197250	48125	450	625
197250	23125	450	625
197550	54375	450	625
197550	53125	450	625
197550	21875	450	625
201750	98125	450	625
192150	44375	450	625
188850	84375	450	625
197550	60625	450	625
198150	105625	450	625
193650	10625	450	625
193950	113125	450	625
195150	39375	450	625
197550	124375	450	625
197550	51875	450	625
197550	39375	450	625
198150	74375	450	625
197550	61875	450	625
197550	70625	450	625
203850	93125	450	625
197550	121875	450	625
197550	66875	450	625
197550	123125	450	625
197550	148125	450	625
194550	144375	450	625
197550	119375	450	625
197550	4375	450	625
197550	91875	450	625
197550	29375	450	625
197850	131875	450	625
197550	128125	450	625
185850	29375	450	625
196050	116875	450	625
199650	90625	450	625
197550	120625	450	625
181950	65625	450	625
193950	23125	450	625
195450	144375	450	625
183750	65625	450	625
197850	83125	450	625
193650	51875	450	625
197850	101875	450	625
197850	5625	450	625
190650	84375	450	625
197850	100625	450	625
197850	111875	450	625
197850	31875	450	625
194850	100625	450	625
197850	33125	450	625
197850	28125	450	625
197850	110625	450	625
197850	85625	450	625
197850	145625	450	625
197850	18125	450	625
196350	90625	450	625
195450	48125	450	625
197850	13125	450	625
197850	34375	450	625
197850	80625	450	625
197850	96875	450	625
196350	43125	450	625
195750	125625	450	625
189150	20625	450	625
198150	138125	450	625
198150	88125	450	625
198150	11875	450	625
198150	104375	450	625
198150	109375	450	625
198150	99375	450	625
193950	93125	450	625
198150	129375	450	625
198150	55625	450	625
198150	81875	450	625
196950	101875	450	625
198150	36875	450	625
198150	23125	450	625
196650	21875	450	625
198750	5625	450	625
196350	11875	450	625
198150	114375	450	625
186150	65625	450	625
198150	106875	450	625
196950	31875	450	625
195750	100625	450	625
198150	75625	450	625
197250	11875	450	625
198150	58125	450	625
198150	24375	450	625
198450	91875	450	625
193350	96875	450	625
198450	3125	450	625
198450	64375	450	625
198450	63125	450	625
197550	3125	450	625
198450	144375	450	625
198450	124375	450	625
198450	8125	450	625
199650	28125	450	625
199650	33125	450	625
198750	33125	450	625
198450	46875	450	625
198450	6875	450	625
198450	103125	450	625
201150	100625	450	625
201150	24375	450	625
200250	24375	450	625
196350	81875	450	625
198450	128125	450	625
198450	625	450	625
192150	129375	450	625
198750	98125	450	625
198750	84375	450	625
193950	109375	450	625
195450	96875	450	625
198750	141875	450	625
198750	133125	450	625
198750	29375	450	625
199350	128125	450	625
198750	1875	450	625
198750	95625	450	625
198750	108125	450	625
198750	10625	450	625
198750	49375	450	625
194550	1875	450	625
146250	625	450	625
198750	28125	450	625
198750	43125	450	625
198750	134375	450	625
198750	40625	450	625
186750	29375	450	625
187650	29375	450	625
196050	88125	450	625
198750	39375	450	625
206250	84375	450	625
198750	118125	450	625
191850	103125	450	625
197550	8125	450	625
198750	121875	450	625
193950	129375	450	625
198750	101875	450	625
198750	48125	450	625
197850	1875	450	625
198750	90625	450	625
196350	98125	450	625
151950	625	450	625
199650	40625	450	625
205350	84375	450	625
199350	8125	450	625
199050	111875	450	625
199050	136875	450	625
199050	126875	450	625
199050	4375	450	625
199050	70625	450	625
199050	105625	450	625
195750	121875	450	625
199050	110625	450	625
199050	106875	450	625
199050	85625	450	625
199050	20625	450	625
199050	44375	450	625
199050	76875	450	625
199050	58125	450	625
199050	45625	450	625
194850	124375	450	625
197550	64375	450	625
195450	10625	450	625
199050	96875	450	625
199650	95625	450	625
193350	141875	450	625
200250	100625	450	625
199050	140625	450	625
199050	14375	450	625
197550	6875	450	625
199050	130625	450	625
197850	118125	450	625
199050	19375	450	625
199050	25625	450	625
196050	44375	450	625
190050	20625	450	625
197250	76875	450	625
199350	46875	450	625
197250	129375	450	625
199350	145625	450	625
200250	6875	450	625
198150	45625	450	625
199950	106875	450	625
198150	140625	450	625
198150	14375	450	625
196050	126875	450	625
197850	134375	450	625
199350	120625	450	625
194250	141875	450	625
200550	39375	450	625
199650	39375	450	625
199350	123125	450	625
199650	49375	450	625
199350	21875	450	625
199350	24375	450	625
199350	104375	450	625
199350	26875	450	625
199350	38125	450	625
180450	130625	450	625
199350	6875	450	625
199350	81875	450	625
199350	34375	450	625
199050	129375	450	625
192150	20625	450	625
199350	65625	450	625
199950	58125	450	625
196650	121875	450	625
198450	120625	450	625
199350	100625	450	625
199350	89375	450	625
199350	23125	450	625
196350	10625	450	625
198450	21875	450	625
