# center_x	center_y	half_width	half_height
269031	37130	450	625
203673	124126	450	625
222175	35429	450	625
323532	58264	450	625
263084	91900	450	625
22340	23227	450	625
88910	149999	450	625
94650	16748	450	625
207656	142362	450	625
133812	3394	450	625
43500	120317	450	625
266754	78930	450	625
68637	46832	450	625
150488	65753	450	625
2761	102097	450	625
277818	109269	450	625
261727	24617	450	625
373895	43279	450	625
265098	94152	450	625
173043	119659	450	625
216753	56561	450	625
257887	60288	450	625
248412	85614	450	625
347789	99093	450	625
94276	6426	450	625
387888	108102	450	625
163443	94319	450	625
375884	129257	450	625
315603	60797	450	625
42711	46889	450	625
129694	29306	450	625
154158	74399	450	625
387375	11230	450	625
3178	109198	450	625
331982	142099	450	625
287158	63712	450	625
435812	71670	450	625
418401	99249	450	625
25436	45667	450	625
246794	6937	450	625
354293	145459	450	625
278991	101713	450	625
417178	146700	450	625
335171	2606	450	625
287749	47659	450	625
157647	142669	450	625
283765	50282	450	625
394220	126118	450	625
425212	28775	450	625
430116	89772	450	625
158974	85851	450	625
433784	63563	450	625
390173	49762	450	625
385512	8834	450	625
288729	55184	450	625
99324	148647	450	625
394843	47792	450	625
267261	62099	450	625
139693	103009	450	625
215157	23667	450	625
108168	31182	450	625
408888	-90	450	625
269964	149785	450	625
190928	65854	450	625
328361	133622	450	625
122726	121712	450	625
30025	81387	450	625
209976	71024	450	625
79050	120365	450	625
399810	77104	450	625
355649	90859	450	625
117304	148470	450	625
441452	19542	450	625
232869	105422	450	625
114851	119903	450	625
136441	123744	450	625
406185	61807	450	625
200306	4827	450	625
18792	94312	450	625
41681	90078	450	625
161486	149184	450	625
398491	141436	450	625
327623	18744	450	625
154360	133998	450	625
331809	64596	450	625
338455	86936	450	625
159807	130884	450	625
108306	66384	450	625
425678	67652	450	625
310258	45254	450	625
374555	145525	450	625
327550	38566	450	625
98532	137281	450	625
105893	118849	450	625
46945	36951	450	625
28480	2956	450	625
376187	114748	450	625
400093	110735	450	625
163292	129130	450	625
216986	44878	450	625
236478	149866	450	625
310414	43211	450	625
117702	67145	450	625
104047	125205	450	625
345249	126031	450	625
190411	16382	450	625
425008	33486	450	625
149548	100565	450	625
130967	21218	450	625
204866	24038	450	625
9721	122371	450	625
407846	88933	450	625
245671	94264	450	625
196220	64640	450	625
11395	138431	450	625
31919	38798	450	625
75149	91858	450	625
186809	112476	450	625
325056	36234	450	625
300233	138430	450	625
290517	102169	450	625
39112	127850	450	625
93755	132637	450	625
345567	78700	450	625
50807	141858	450	625
445490	129005	450	625
347782	124961	450	625
31790	44778	450	625
310278	111636	450	625
130271	64298	450	625
183867	141815	450	625
133548	9442	450	625
47173	29735	450	625
15870	86706	450	625
196569	125981	450	625
170389	511	450	625
370750	73978	450	625
309113	136083	450	625
441016	50805	450	625
274583	54500	450	625
311615	11550	450	625
137706	322	450	625
243763	23121	450	625
359353	49766	450	625
419009	149749	450	625
418364	78854	450	625
194464	140038	450	625
447248	146914	450	625
436273	54843	450	625
220573	8019	450	625
343224	2187	450	625
226430	30652	450	625
164465	132120	450	625
306335	55058	450	625
296725	3195	450	625
225159	147865	450	625
428845	65342	450	625
374240	74133	450	625
117715	110270	450	625
333152	67850	450	625
329719	10241	450	625
267456	22660	450	625
409931	79629	450	625
372526	14081	450	625
284324	97224	450	625
149400	9326	450	625
90563	104107	450	625
11878	98454	450	625
39227	129590	450	625
424512	40829	450	625
26985	35348	450	625
50795	70407	450	625
161742	30912	450	625
256292	33783	450	625
286482	113069	450	625
380185	22878	450	625
426111	92966	450	625
268238	118219	450	625
11347	59741	450	625
352601	1096	450	625
361718	77278	450	625
29722	101006	450	625
27038	123877	450	625
271312	111642	450	625
402667	47002	450	625
445072	86177	450	625
15850	113444	450	625
449484	27670	450	625
48756	73402	450	625
42405	57815	450	625
380371	7715	450	625
79293	82059	450	625
176733	49108	450	625
334231	39657	450	625
116149	26609	450	625
47753	38092	450	625
338039	124653	450	625
36651	129902	450	625
161930	32588	450	625
452845	51323	450	625
110290	15694	450	625
79400	84818	450	625
64138	66362	450	625
346588	45771	450	625
362516	96818	450	625
33486	98512	450	625
375585	107156	450	625
219724	122195	450	625
45664	147232	450	625
325752	37390	450	625
368641	125482	450	625
225035	50005	450	625
36335	59211	450	625
156908	47991	450	625
133651	43130	450	625
326866	94267	450	625
178024	9091	450	625
391585	110839	450	625
63005	63850	450	625
397910	59846	450	625
233668	32473	450	625
274911	109830	450	625
129529	32960	450	625
289425	68170	450	625
176444	15554	450	625
379860	126310	450	625
116536	103920	450	625
336915	12849	450	625
430583	128500	450	625
372640	99560	450	625
231430	83031	450	625
350827	2731	450	625
212274	145189	450	625
236970	12205	450	625
150939	42457	450	625
264803	141984	450	625
215482	75039	450	625
121714	137436	450	625
140851	105516	450	625
105558	132820	450	625
154170	83444	450	625
405030	34383	450	625
196816	57123	450	625
8932	116877	450	625
384975	30949	450	625
298137	51283	450	625
187580	31941	450	625
153714	50732	450	625
83082	90462	450	625
260489	80198	450	625
153419	130217	450	625
203982	130727	450	625
150157	95673	450	625
277915	7285	450	625
343541	17199	450	625
172306	16288	450	625
432895	20913	450	625
353771	54388	450	625
447136	20781	450	625
384965	108289	450	625
329630	9379	450	625
118872	88588	450	625
2420	64111	450	625
44920	63079	450	625
227273	125134	450	625
362377	59770	450	625
394703	137736	450	625
313597	82285	450	625
41261	80337	450	625
399871	128627	450	625
81488	1954	450	625
446515	42808	450	625
277367	118464	450	625
271949	23781	450	625
290845	40739	450	625
226970	41500	450	625
446519	142167	450	625
265540	14316	450	625
182430	41685	450	625
119796	54881	450	625
179871	143550	450	625
375751	116200	450	625
176387	5073	450	625
225937	136373	450	625
387362	132685	450	625
145101	27576	450	625
325839	31593	450	625
89736	80384	450	625
83609	12210	450	625
19417	61579	450	625
125102	8512	450	625
101432	98298	450	625
156231	77797	450	625
148414	123338	450	625
241435	112887	450	625
333719	130931	450	625
335738	143395	450	625
102383	8802	450	625
47820	61398	450	625
293775	260	450	625
81983	31853	450	625
31888	101000	450	625
179699	15201	450	625
138884	58133	450	625
68664	130178	450	625
201765	75591	450	625
426190	139774	450	625
329389	133998	450	625
234171	58780	450	625
48936	31083	450	625
352720	57233	450	625
24767	49783	450	625
198628	103175	450	625
328437	43126	450	625
19473	126637	450	625
266986	130934	450	625
188943	144699	450	625
115986	66567	450	625
442000	34995	450	625
195952	110189	450	625
456025	89042	450	625
268432	76140	450	625
264916	53698	450	625
134990	68065	450	625
203479	89151	450	625
102548	128776	450	625
130584	105792	450	625
372511	119290	450	625
275968	81773	450	625
182368	145818	450	625
408310	128679	450	625
3604	139178	450	625
312230	52115	450	625
72397	127307	450	625
395962	24475	450	625
392749	96912	450	625
208717	117306	450	625
383204	114611	450	625
365505	77219	450	625
100576	55761	450	625
266123	54101	450	625
253037	6784	450	625
373294	135373	450	625
332626	141139	450	625
411646	133119	450	625
93909	47233	450	625
70850	107139	450	625
87564	78605	450	625
238606	86186	450	625
243813	90994	450	625
428461	65087	450	625
135558	147056	450	625
404245	54988	450	625
238667	125675	450	625
143459	66020	450	625
9088	64959	450	625
149073	138250	450	625
391644	52292	450	625
451675	42447	450	625
299483	112446	450	625
345767	96170	450	625
353632	131394	450	625
76261	40121	450	625
363700	56592	450	625
143807	37590	450	625
55938	9246	450	625
371929	29522	450	625
337302	129699	450	625
274262	39646	450	625
194927	133698	450	625
64418	130840	450	625
412658	70416	450	625
30143	42679	450	625
299861	86143	450	625
198926	10169	450	625
451642	32970	450	625
120591	52299	450	625
89165	3677	450	625
331620	146642	450	625
54370	141604	450	625
188232	52485	450	625
175550	131538	450	625
344659	79429	450	625
6689	11146	450	625
238027	60041	450	625
143145	69370	450	625
427134	115780	450	625
58587	3402	450	625
30459	107125	450	625
45597	15862	450	625
85646	132764	450	625
359433	68263	450	625
409015	136075	450	625
403240	122112	450	625
29317	133335	450	625
343917	88626	450	625
131921	36244	450	625
363064	40105	450	625
181526	103078	450	625
202004	79378	450	625
135372	40726	450	625
286001	48031	450	625
50158	60813	450	625
126285	87242	450	625
267038	136207	450	625
331504	129861	450	625
233124	74814	450	625
122924	148064	450	625
267389	120590	450	625
31777	42931	450	625
90277	4971	450	625
78257	133775	450	625
44367	123998	450	625
284133	1518	450	625
375077	69762	450	625
188097	84226	450	625
416640	1923	450	625
179457	111623	450	625
382688	28319	450	625
111417	75303	450	625
41626	146598	450	625
130264	127527	450	625
261713	103214	450	625
44744	53979	450	625
343356	16846	450	625
389811	21158	450	625
37569	745	450	625
219834	58261	450	625
37244	101092	450	625
307980	124098	450	625
96606	63554	450	625
50624	47723	450	625
98029	112858	450	625
86546	45194	450	625
121177	130488	450	625
279649	77980	450	625
226238	19690	450	625
44260	120176	450	625
248456	24529	450	625
123556	40737	450	625
187027	43344	450	625
131948	58421	450	625
109289	139707	450	625
306682	91710	450	625
419751	99339	450	625
165560	27434	450	625
259945	118161	450	625
157457	145351	450	625
31619	85028	450	625
445397	144473	450	625
5968	5071	450	625
379806	36031	450	625
241462	121991	450	625
284160	142895	450	625
77072	24393	450	625
188233	32524	450	625
48937	17806	450	625
31345	34703	450	625
235965	130504	450	625
368966	92341	450	625
101896	36251	450	625
299927	86766	450	625
314713	117809	450	625
305170	7109	450	625
265389	116692	450	625
105835	34134	450	625
103264	68066	450	625
88917	69403	450	625
16209	71002	450	625
419998	30606	450	625
344795	17608	450	625
357530	86009	450	625
56266	76952	450	625
137313	37556	450	625
312256	19404	450	625
54449	58977	450	625
147307	94301	450	625
339996	54697	450	625
375762	71891	450	625
393707	108976	450	625
44735	58019	450	625
19010	4376	450	625
113037	57905	450	625
78079	10171	450	625
45007	58355	450	625
244029	147180	450	625
234163	99136	450	625
368889	34255	450	625
118288	126179	450	625
146663	5221	450	625
140335	118690	450	625
430051	118220	450	625
119491	126924	450	625
335017	119131	450	625
64215	7001	450	625
242907	81427	450	625
356120	143495	450	625
299804	113982	450	625
412700	82460	450	625
162405	102584	450	625
3815	9559	450	625
432864	139656	450	625
135847	104631	450	625
113763	57060	450	625
457162	90351	450	625
248682	142775	450	625
25541	121710	450	625
12995	43710	450	625
119134	133837	450	625
225641	69126	450	625
204591	12625	450	625
335153	128736	450	625
315820	86882	450	625
136371	129797	450	625
119343	60901	450	625
314082	82435	450	625
269213	103823	450	625
403991	23785	450	625
240406	17679	450	625
223198	133294	450	625
342183	138357	450	625
401569	11101	450	625
278467	86389	450	625
98111	58026	450	625
326578	140529	450	625
144952	55094	450	625
377655	128230	450	625
198383	81552	450	625
221565	120579	450	625
92350	6133	450	625
197532	65409	450	625
49420	18322	450	625
281232	82937	450	625
435808	149964	450	625
56316	118183	450	625
325710	53276	450	625
258740	30404	450	625
351578	65932	450	625
248345	120314	450	625
19958	103400	450	625
358796	101635	450	625
233947	35676	450	625
209017	36355	450	625
78928	139007	450	625
331086	100855	450	625
335492	104795	450	625
163064	78338	450	625
123218	35422	450	625
402327	88103	450	625
72438	106520	450	625
345886	12073	450	625
442497	12151	450	625
231929	74700	450	625
226983	3899	450	625
350266	124918	450	625
183051	149887	450	625
454705	110423	450	625
94515	-153	450	625
391978	75069	450	625
200807	148341	450	625
366224	50376	450	625
379537	42114	450	625
27714	76180	450	625
80088	134618	450	625
189635	107551	450	625
16539	142846	450	625
93324	100861	450	625
246649	84978	450	625
359613	5357	450	625
369529	136956	450	625
284575	40805	450	625
67944	50857	450	625
76081	94084	450	625
52004	70284	450	625
357405	112436	450	625
318978	39107	450	625
353113	93440	450	625
380773	63804	450	625
307772	3386	450	625
396223	27932	450	625
177389	61239	450	625
139430	2838	450	625
457152	19804	450	625
159968	31690	450	625
423713	93674	450	625
175646	65	450	625
209931	77167	450	625
117922	130337	450	625
448904	102751	450	625
318074	34434	450	625
444240	113277	450	625
200293	72030	450	625
442069	149991	450	625
327386	70366	450	625
127077	106534	450	625
353750	36591	450	625
264225	113705	450	625
139181	23902	450	625
421909	44226	450	625
187144	81547	450	625
435352	147116	450	625
202912	117009	450	625
191735	133659	450	625
16446	89564	450	625
54762	141997	450	625
95951	145627	450	625
78074	42169	450	625
424209	83668	450	625
441313	47521	450	625
376486	117815	450	625
124207	96961	450	625
436859	15858	450	625
329918	38465	450	625
194960	116452	450	625
3044	18230	450	625
246451	65221	450	625
308898	124240	450	625
168830	5410	450	625
355551	51254	450	625
247775	110091	450	625
105151	63603	450	625
37170	70203	450	625
225324	16805	450	625
288723	142562	450	625
298126	1935	450	625
341530	141258	450	625
44448	108814	450	625
374768	3592	450	625
3431	41506	450	625
232696	146952	450	625
58336	12073	450	625
8874	69711	450	625
56365	16081	450	625
453221	9994	450	625
427187	92973	450	625
407585	105216	450	625
193928	148080	450	625
300919	106978	450	625
448785	23319	450	625
192392	1488	450	625
361354	53347	450	625
297099	47028	450	625
418813	144492	450	625
322820	75822	450	625
348098	93541	450	625
14074	18011	450	625
141166	56625	450	625
359022	8309	450	625
243507	13369	450	625
194803	135271	450	625
183594	139513	450	625
330887	107548	450	625
132293	37583	450	625
360778	74156	450	625
349303	7495	450	625
455844	87282	450	625
193595	141268	450	625
222962	67633	450	625
52461	29559	450	625
162507	93436	450	625
229153	60259	450	625
392348	73344	450	625
242384	122047	450	625
153205	112468	450	625
212616	22833	450	625
284440	86388	450	625
56898	37552	450	625
337736	71617	450	625
353636	30139	450	625
334273	137164	450	625
336834	144294	450	625
62598	93706	450	625
192063	52786	450	625
270692	42401	450	625
395345	149424	450	625
230437	128323	450	625
173783	19562	450	625
101320	98845	450	625
44510	49702	450	625
29913	127551	450	625
166536	8378	450	625
217339	79511	450	625
14831	29552	450	625
434128	43944	450	625
360091	69178	450	625
199260	20203	450	625
228873	99583	450	625
355209	120713	450	625
111421	47526	450	625
250814	79344	450	625
165603	71228	450	625
259119	28311	450	625
231891	25116	450	625
319556	82926	450	625
200319	38395	450	625
76177	70232	450	625
227825	46094	450	625
175643	87933	450	625
455298	73149	450	625
196477	58215	450	625
69879	85262	450	625
182670	49829	450	625
221598	115204	450	625
305042	103596	450	625
270283	105933	450	625
425140	53711	450	625
164962	12285	450	625
317922	118478	450	625
172553	132056	450	625
215904	35097	450	625
114803	33558	450	625
303729	61853	450	625
192304	27350	450	625
149287	-72	450	625
216999	53941	450	625
111995	87455	450	625
326856	131790	450	625
170985	18079	450	625
375194	7752	450	625
445475	103754	450	625
159738	76893	450	625
187865	63125	450	625
225230	11765	450	625
264203	121808	450	625
271121	82932	450	625
334658	8301	450	625
357542	106864	450	625
292554	40772	450	625
245614	142818	450	625
282600	6990	450	625
394312	21720	450	625
334846	29993	450	625
231910	82256	450	625
376124	22181	450	625
88360	14376	450	625
380436	48323	450	625
362569	55678	450	625
115448	25076	450	625
201943	143576	450	625
92085	61789	450	625
423760	148420	450	625
444342	37028	450	625
192984	63122	450	625
437652	89424	450	625
306592	41377	450	625
7714	96729	450	625
221349	41385	450	625
49722	139484	450	625
412393	97671	450	625
188217	58279	450	625
353948	132230	450	625
291502	126194	450	625
264809	140928	450	625
432171	105877	450	625
371956	70433	450	625
46319	126794	450	625
78853	82386	450	625
247374	23462	450	625
334060	86251	450	625
274438	45478	450	625
32928	132178	450	625
448059	113602	450	625
188715	41207	450	625
271538	141834	450	625
30130	30532	450	625
208365	95555	450	625
156263	744	450	625
228450	122949	450	625
34672	145298	450	625
15678	120206	450	625
312731	90522	450	625
330200	56261	450	625
116661	32499	450	625
227423	12446	450	625
369102	115487	450	625
197876	18655	450	625
348017	44761	450	625
220309	115257	450	625
250220	1124	450	625
244343	69475	450	625
100808	72985	450	625
249783	39048	450	625
101782	80810	450	625
263497	60031	450	625
266708	12501	450	625
128437	63516	450	625
362675	48914	450	625
98877	120561	450	625
164065	122377	450	625
15208	44792	450	625
392164	113809	450	625
20347	107206	450	625
423022	40333	450	625
383416	89167	450	625
339209	95336	450	625
60095	68343	450	625
229674	90055	450	625
261091	86681	450	625
373465	119914	450	625
31912	18650	450	625
367767	26875	450	625
347466	80067	450	625
182989	124820	450	625
294929	80080	450	625
357997	105914	450	625
422872	106739	450	625
87223	111197	450	625
139345	72323	450	625
290582	130438	450	625
289990	37617	450	625
299727	14162	450	625
154960	88126	450	625
245317	63876	450	625
403507	125607	450	625
47142	21444	450	625
365457	10234	450	625
159771	149300	450	625
230502	119338	450	625
308472	63208	450	625
275170	142995	450	625
420922	18319	450	625
65634	10522	450	625
290468	85356	450	625
146245	125676	450	625
334447	94861	450	625
295993	135599	450	625
350323	41530	450	625
248725	63766	450	625
452358	20209	450	625
320925	133826	450	625
215505	27660	450	625
20912	85202	450	625
69660	78991	450	625
303392	72758	450	625
362199	97987	450	625
151105	11246	450	625
383106	87164	450	625
419121	18100	450	625
7072	27491	450	625
361128	82344	450	625
108104	79346	450	625
82195	3653	450	625
235928	135697	450	625
160571	70911	450	625
111006	23173	450	625
294289	42189	450	625
295733	42827	450	625
287143	78319	450	625
130618	25960	450	625
307529	36295	450	625
275599	133211	450	625
403793	84882	450	625
260727	64539	450	625
2634	86924	450	625
15931	91387	450	625
173321	137260	450	625
127385	81241	450	625
146465	136238	450	625
150439	125313	450	625
136750	145122	450	625
373887	33564	450	625
173311	49845	450	625
310243	8731	450	625
141516	121087	450	625
157491	45622	450	625
61534	3267	450	625
35533	49552	450	625
219650	20885	450	625
373392	114009	450	625
128062	129000	450	625
128697	121708	450	625
98712	148407	450	625
120901	22955	450	625
162046	41565	450	625
137568	113473	450	625
118140	69032	450	625
315189	68028	450	625
308930	68058	450	625
337260	13423	450	625
172797	34328	450	625
48698	40556	450	625
55696	10156	450	625
263660	126871	450	625
401994	48829	450	625
61632	134081	450	625
154229	67954	450	625
395441	138119	450	625
10414	2167	450	625
83474	44437	450	625
351685	81619	450	625
56610	75050	450	625
339204	149576	450	625
346630	114159	450	625
125086	142715	450	625
226434	100808	450	625
306496	31257	450	625
96216	59269	450	625
380866	148454	450	625
222892	67685	450	625
124783	121049	450	625
419418	75038	450	625
17504	984	450	625
95957	99395	450	625
416351	146508	450	625
243232	120361	450	625
443327	1667	450	625
344363	456	450	625
256995	32519	450	625
79667	62907	450	625
23886	86827	450	625
243967	46307	450	625
145236	71461	450	625
256576	4127	450	625
285415	63993	450	625
415464	117123	450	625
327995	118207	450	625
231861	146324	450	625
298743	26995	450	625
416271	117572	450	625
113955	11228	450	625
132133	23308	450	625
65847	127374	450	625
446316	8767	450	625
273993	55361	450	625
247574	107404	450	625
417440	80019	450	625
192264	104901	450	625
417080	31565	450	625
195281	71320	450	625
34811	25470	450	625
197843	125231	450	625
94630	2282	450	625
272307	29250	450	625
364229	60703	450	625
236322	47410	450	625
433231	84681	450	625
141970	7703	450	625
408955	11463	450	625
385922	144225	450	625
242124	83374	450	625
87329	131889	450	625
252893	27018	450	625
328743	87150	450	625
292436	39849	450	625
21470	71124	450	625
241271	119190	450	625
254055	125978	450	625
255724	11339	450	625
314629	145979	450	625
342794	1976	450	625
204641	66850	450	625
25909	108736	450	625
381605	70989	450	625
41399	8004	450	625
245666	109901	450	625
71378	10273	450	625
49590	27048	450	625
197943	100258	450	625
122098	91104	450	625
8859	123193	450	625
402980	50056	450	625
405736	52612	450	625
150034	57885	450	625
311251	31188	450	625
366564	58870	450	625
122117	91282	450	625
79072	115051	450	625
24318	117254	450	625
146893	92495	450	625
356059	95284	450	625
392096	67162	450	625
289557	65863	450	625
315711	65726	450	625
384022	58934	450	625
84382	78506	450	625
145380	13088	450	625
207014	118541	450	625
250900	149226	450	625
297726	52529	450	625
385714	1968	450	625
344051	58208	450	625
363350	81749	450	625
219860	65546	450	625
447803	131578	450	625
60093	96539	450	625
323314	132714	450	625
337802	104697	450	625
377	30190	450	625
206875	136976	450	625
219176	93634	450	625
362635	37633	450	625
342622	110426	450	625
22174	95300	450	625
54552	104878	450	625
304881	61744	450	625
133398	103857	450	625
75952	122973	450	625
178558	143737	450	625
448419	6287	450	625
226567	118837	450	625
79226	45607	450	625
67203	38805	450	625
269256	144158	450	625
219747	87108	450	625
58686	2749	450	625
352742	112398	450	625
367482	137990	450	625
118825	119434	450	625
416742	104154	450	625
316264	75148	450	625
198998	25187	450	625
19557	136376	450	625
31560	58641	450	625
134765	108957	450	625
388480	20610	450	625
116346	90631	450	625
17717	95127	450	625
12589	61150	450	625
293985	43061	450	625
348458	63848	450	625
235262	28925	450	625
359347	81422	450	625
45567	20749	450	625
120256	15986	450	625
236903	119197	450	625
311786	63079	450	625
450184	114769	450	625
274855	143069	450	625
72110	22997	450	625
89578	10615	450	625
356307	95602	450	625
34798	32701	450	625
432329	75312	450	625
267703	51691	450	625
301226	14386	450	625
206839	8813	450	625
423864	64063	450	625
245735	127208	450	625
193564	63368	450	625
59595	54345	450	625
387865	6606	450	625
451724	99226	450	625
266727	89156	450	625
447648	67062	450	625
264053	37751	450	625
342077	78638	450	625
328505	23553	450	625
143591	96359	450	625
9617	49820	450	625
157502	61868	450	625
133958	35867	450	625
411334	24499	450	625
58382	5546	450	625
155108	101724	450	625
172267	67180	450	625
267769	23757	450	625
150086	124018	450	625
47184	118039	450	625
95074	59309	450	625
319653	97604	450	625
138560	107408	450	625
107342	2691	450	625
166461	132211	450	625
334402	2103	450	625
226231	91730	450	625
50924	90866	450	625
420249	129883	450	625
45866	72156	450	625
247181	117599	450	625
315932	48973	450	625
437179	102226	450	625
86083	30842	450	625
388344	40344	450	625
131933	139343	450	625
213453	100364	450	625
406548	47238	450	625
241172	34867	450	625
383081	111010	450	625
350178	144209	450	625
169065	121386	450	625
315891	21714	450	625
64453	57565	450	625
246249	27544	450	625
321273	131656	450	625
311443	148231	450	625
19381	102199	450	625
306057	97989	450	625
27593	26027	450	625
260233	48304	450	625
284322	88511	450	625
196468	96347	450	625
389702	128717	450	625
332615	30308	450	625
430627	148818	450	625
139269	46869	450	625
365705	26237	450	625
405036	31783	450	625
297802	64810	450	625
104479	136401	450	625
251218	127347	450	625
362784	143477	450	625
292398	6166	450	625
397566	128968	450	625
12245	79725	450	625
64872	42193	450	625
237988	25865	450	625
93940	148615	450	625
284334	42032	450	625
49476	15986	450	625
237203	119822	450	625
442508	4485	450	625
229260	126669	450	625
160920	2139	450	625
147831	90824	450	625
252640	3727	450	625
245323	117201	450	625
255004	141746	450	625
390768	88595	450	625
421714	190	450	625
416872	69664	450	625
284935	102938	450	625
333281	25553	450	625
389053	94741	450	625
390785	124506	450	625
439079	30713	450	625
233981	18212	450	625
337398	84418	450	625
356781	66695	450	625
118157	108638	450	625
327719	147975	450	625
31517	147967	450	625
114076	31846	450	625
217265	10221	450	625
24241	103857	450	625
35712	133391	450	625
253421	126272	450	625
223829	41327	450	625
263525	109559	450	625
289468	69936	450	625
200618	91425	450	625
388801	21824	450	625
259137	131077	450	625
4342	105044	450	625
352372	43324	450	625
227034	55217	450	625
57299	20076	450	625
359636	78153	450	625
109074	108679	450	625
261574	16992	450	625
343736	99911	450	625
159783	7734	450	625
160584	8389	450	625
290361	-314	450	625
124349	108007	450	625
206274	124292	450	625
436232	14901	450	625
323568	81346	450	625
449130	24635	450	625
439142	116027	450	625
14411	94101	450	625
130596	103888	450	625
31229	140810	450	625
285941	10728	450	625
194989	120940	450	625
295121	11350	450	625
408804	100981	450	625
242384	141065	450	625
423871	141622	450	625
121351	77845	450	625
261781	133251	450	625
437189	143090	450	625
29204	42282	450	625
63737	138759	450	625
195169	32504	450	625
364986	130105	450	625
254206	120060	450	625
302793	85412	450	625
113670	37711	450	625
11093	59684	450	625
264104	46739	450	625
411386	73533	450	625
346472	12995	450	625
348798	29368	450	625
314369	55274	450	625
425065	98276	450	625
361777	3379	450	625
380666	30706	450	625
272013	87480	450	625
411965	107807	450	625
53785	45929	450	625
240765	18868	450	625
400389	15335	450	625
178780	126784	450	625
260147	45050	450	625
386720	134576	450	625
60089	102131	450	625
282309	84139	450	625
100878	44384	450	625
283407	114372	450	625
207758	65350	450	625
97900	132813	450	625
241081	148044	450	625
67019	109620	450	625
50824	32910	450	625
86779	55434	450	625
383791	71121	450	625
455454	17105	450	625
456457	101460	450	625
383389	62381	450	625
388110	24386	450	625
347357	10577	450	625
217217	26743	450	625
3968	13920	450	625
388627	131100	450	625
297344	93662	450	625
102350	107322	450	625
315127	37457	450	625
1666	11672	450	625
420529	112567	450	625
425134	130885	450	625
199954	118650	450	625
420207	86933	450	625
220755	138989	450	625
396145	51921	450	625
242270	28933	450	625
44607	20004	450	625
381662	53349	450	625
368499	129455	450	625
143921	40751	450	625
237007	40190	450	625
23865	78683	450	625
400512	127270	450	625
246792	24555	450	625
285142	29598	450	625
40023	28153	450	625
302483	149754	450	625
168203	62415	450	625
1887	54835	450	625
248356	119110	450	625
142308	24451	450	625
310143	105940	450	625
208107	32182	450	625
12741	86431	450	625
183937	143539	450	625
440234	43869	450	625
183281	27977	450	625
324304	103519	450	625
388447	5073	450	625
113826	144714	450	625
366271	109826	450	625
32867	118032	450	625
436680	91947	450	625
61799	117945	450	625
175382	75881	450	625
443307	25815	450	625
364784	6775	450	625
68607	140017	450	625
115609	57425	450	625
234648	123471	450	625
280864	47660	450	625
284492	6370	450	625
266837	134522	450	625
154441	81409	450	625
307747	82593	450	625
435375	97144	450	625
7471	93019	450	625
13128	73677	450	625
254666	89652	450	625
10574	104025	450	625
385233	122706	450	625
333092	38143	450	625
313833	106224	450	625
429412	13067	450	625
47049	98637	450	625
292990	64538	450	625
9297	148507	450	625
356060	144811	450	625
292781	25427	450	625
37920	116654	450	625
321420	146372	450	625
381050	145068	450	625
90743	123003	450	625
337045	46034	450	625
11755	104396	450	625
360811	-134	450	625
386854	124528	450	625
253509	50612	450	625
180752	60798	450	625
236631	16078	450	625
17335	44846	450	625
119716	78010	450	625
192254	74402	450	625
345621	98060	450	625
92781	70719	450	625
192066	130726	450	625
6043	122541	450	625
328446	-88	450	625
52444	116217	450	625
442346	79877	450	625
140965	40635	450	625
46543	141745	450	625
146063	40629	450	625
313657	95841	450	625
110827	28314	450	625
118619	33139	450	625
186412	115413	450	625
197649	38791	450	625
299467	106248	450	625
427704	134273	450	625
54667	117947	450	625
370451	15735	450	625
299389	84222	450	625
178999	107710	450	625
13391	135071	450	625
22739	115082	450	625
94858	39607	450	625
246179	113146	450	625
412188	143213	450	625
131739	104540	450	625
237979	14936	450	625
236532	89317	450	625
74049	21106	450	625
367060	14193	450	625
105306	109589	450	625
329766	76598	450	625
84889	107494	450	625
242186	89703	450	625
48116	103210	450	625
321465	86185	450	625
149033	79030	450	625
237367	108016	450	625
434989	1523	450	625
48815	43503	450	625
171236	124179	450	625
19195	88541	450	625
452415	130352	450	625
376258	41741	450	625
253911	78243	450	625
49186	123442	450	625
187085	49029	450	625
83193	109399	450	625
207023	58756	450	625
220254	120517	450	625
310566	12296	450	625
359502	94277	450	625
13778	29646	450	625
288845	54593	450	625
208269	117485	450	625
402448	26430	450	625
82217	12520	450	625
352723	74809	450	625
241373	65106	450	625
210303	138961	450	625
121302	17114	450	625
439855	97564	450	625
202444	5873	450	625
165715	145544	450	625
412429	100094	450	625
249961	149473	450	625
55542	22088	450	625
331802	48346	450	625
334186	140072	450	625
82091	5780	450	625
64810	118016	450	625
28463	42652	450	625
34036	142411	450	625
245661	45686	450	625
216670	6289	450	625
356047	44897	450	625
279456	68728	450	625
231713	84777	450	625
425453	43453	450	625
19221	134460	450	625
326047	45708	450	625
231233	28214	450	625
442648	149360	450	625
14912	114760	450	625
290184	24128	450	625
425792	90419	450	625
166896	69732	450	625
66023	44958	450	625
399444	22810	450	625
61696	41339	450	625
331651	47569	450	625
60588	47732	450	625
320149	73326	450	625
220861	107879	450	625
232379	135108	450	625
253839	32603	450	625
51916	147949	450	625
67869	93241	450	625
175961	54359	450	625
399253	130171	450	625
222639	94923	450	625
385142	65261	450	625
407155	47691	450	625
133119	149076	450	625
326853	123740	450	625
93067	16581	450	625
